,id,Brand,Model_Number,Price,Photo,Engine_Type,Body_Type,Fuel_Type,Gearbox_Type,Power_hp,Displacement_l,Torque_lbft,Cylinders,Drivetrain,MPG_City,MPG_Highway
844,844,Cadillac,Escalade Premium Luxury Platinum 2023,105595.0,https://www.ccarprice.com/products/Cadillac_Escalade_Premium_Luxury_Platinum_2023.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,8.0,rear,14.0,19.0
845,845,Cadillac,CT5-V Blackwing 2023,90995.0,https://www.ccarprice.com/products/Cadillac_CT5_V_Blackwing_2023_3.jpg,6.2L Supercharged V8 Gas,Sedan,Petrol,Manual,668.0,6.2,659.0,8.0,rear,13.0,21.0
847,847,Cadillac,CT4-V Blackwing 2023,60495.0,https://www.ccarprice.com/products/Cadillac_CT4_V_Blackwing_2023.jpg,3.6L Twin-Turbo V6 Gas,Sedan,Petrol,Manual,472.0,3.6,445.0,6.0,rear,15.0,23.0
848,848,Cadillac,CT4-V 2023,46590.0,https://www.ccarprice.com/products/Cadillac_CT4_2023.jpg,2.7L Turbo Inline-4 Gas,Sedan,Petrol,Automatic,325.0,2.7,380.0,4.0,rear,20.0,29.0
851,851,Cadillac,Escalade-V ESV 2023,152195.0,https://www.ccarprice.com/products/Cadillac_Escalade-V_ESV_2023.jpg,6.2L Supercharged V8 Gas,SUV,Petrol,Automatic,682.0,6.2,653.0,8.0,all,11.0,16.0
852,852,Cadillac,Escalade Premium Luxury 4WD 2022,87890.0,https://www.ccarprice.com/products/Cadillac_Escalade_Premium_Luxury_4WD_2022_.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,8.0,all,14.0,19.0
853,853,Cadillac,Escalade ESV Sport Platinum 2023,108595.0,https://www.ccarprice.com/products/Cadillac_Escalade_ESV_Sport_Platinum_2023.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,8.0,all,14.0,19.0
854,854,Cadillac,Escalade ESV Sport Platinum 4WD 2022,107590.0,https://www.ccarprice.com/products/Cadillac_Escalade_ESV_Sport_Platinum_4WD_2022.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,8.0,all,14.0,19.0
855,855,Cadillac,Escalade ESV Premium Luxury Platinum 2023,108595.0,https://www.ccarprice.com/products/Cadillac_Escalade_ESV_Premium_Luxury_Platinum_2023.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,8.0,rear,14.0,19.0
856,856,Cadillac,Escalade ESV Premium Luxury Platinum 4WD 2022,107590.0,https://www.ccarprice.com/products/Cadillac_Escalade_ESV_Premium_Luxury_Platinum_4WD_2022.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,8.0,all,14.0,19.0
857,857,Cadillac,Escalade ESV Premium Luxury Platinum 2022,104590.0,https://www.ccarprice.com/products/Cadillac_Escalade_ESV_Premium_Luxury_Platinum_2022.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,8.0,rear,14.0,19.0
859,859,Cadillac,Escalade-V 2022,110000.0,https://www.ccarprice.com/products/Cadillac_Escalade_V_2022.jpg,6.2L Supercharged V8,SUV,Petrol,Automatic,668.0,6.2,659.0,8.0,all,13.0,16.0
861,861,Cadillac,Escalade ESV Sport 2023,94095.0,https://www.ccarprice.com/products/Cadillac_Escalade_ESV_Sport_2023.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,8.0,rear,14.0,19.0
862,862,Cadillac,Escalade ESV Sport 4WD 2022,93590.0,https://www.ccarprice.com/products/Cadillac_Escalade_ESV_Sport_4WD_2022_1.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,8.0,all,14.0,19.0
863,863,Cadillac,Escalade ESV Premium Luxury 4WD 2022,90890.0,https://www.ccarprice.com/products/Cadillac_Escalade_ESV_Premium_Luxury_4WD_2022.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,8.0,all,14.0,19.0
864,864,Cadillac,Escalade ESV Luxury 2023,82295.0,https://www.ccarprice.com/products/Cadillac-Escalade-ESV-Luxury-2023.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,8.0,rear,14.0,19.0
865,865,Cadillac,Escalade ESV Luxury 4WD 2022,82290.0,https://www.ccarprice.com/products/Cadillac-Escalade-ESV-Luxury-4WD_2022.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,8.0,all,14.0,19.0
866,866,Cadillac,XT5 Premium Luxury 2023,4999.0,https://www.ccarprice.com/products/Cadillac_XT5_Premium_Luxury_2023.jpg,"2.0-liter Turbo Inline-4 Gas  3.6-liter V6 (+$1,000)",SUV,Petrol,Automatic,237.0,2.0,258.0,4.0,front,22.0,29.0
867,867,Cadillac,Escalade Sport Platinum 2023,105595.0,https://www.ccarprice.com/products/Cadillac_Escalade_Sport_Platinum_2023.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,8.0,rear,14.0,19.0
868,868,Cadillac,Escalade Sport Platinum 4WD 2022,104590.0,https://www.ccarprice.com/products/Cadillac_Escalade_Sport_Platinum_4WD_2022.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,8.0,all,14.0,19.0
869,869,Cadillac,Escalade Sport Platinum 2022,101590.0,https://www.ccarprice.com/products/Cadillac_Escalade_Sport_Platinum_2022.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,8.0,rear,14.0,19.0
870,870,Cadillac,Escalade Premium Luxury Platinum 4WD 2022,104590.0,https://www.ccarprice.com/products/Cadillac_Escalade_Premium_Luxury_Platinum_4WD_2022.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,8.0,all,14.0,19.0
871,871,Cadillac,Escalade Premium Luxury Platinum 2022,101590.0,https://www.ccarprice.com/products/Cadillac_Escalade_Premium_Luxury_Platinum_2022.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,8.0,rear,14.0,19.0
872,872,Cadillac,Escalade Sport 2023,91095.0,https://www.ccarprice.com/products/Cadillac_Escalade_Sport_2023_1.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,10.0,rear,14.0,19.0
873,873,Cadillac,Escalade Sport 4WD 2022,90590.0,https://www.ccarprice.com/products/Cadillac_Escalade_Sport_4WD_2022.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,10.0,all,14.0,19.0
874,874,Cadillac,Escalade Sport 2022,87590.0,https://www.ccarprice.com/products/Cadillac_Escalade_Sport_2022_1.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,10.0,rear,14.0,19.0
875,875,Cadillac,Escalade Premium Luxury 2023,88095.0,https://www.ccarprice.com/products/Cadillac_Escalade_Premium_Luxury_2023.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,8.0,rear,14.0,19.0
876,876,Cadillac,Escalade Premium Luxury 2022,84890.0,https://www.ccarprice.com/products/Cadillac_Escalade_Premium_Luxury_2022.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,8.0,rear,14.0,19.0
877,877,Cadillac,XT6 Sport 2023,60095.0,https://www.ccarprice.com/products/Cadillac_XT6_Sport_2023.jpg,3.6L V6 Gas,SUV,Petrol,Automatic,310.0,3.6,271.0,6.0,all,18.0,25.0
878,878,Cadillac,XT6 Luxury 2023,48595.0,https://www.ccarprice.com/products/Cadillac_XT6_Luxury_2023.jpg,2.0-liter Inline-4 Gas,SUV,Petrol,Automatic,235.0,2.0,258.0,4.0,front,21.0,26.0
879,879,Cadillac,CT5 Premium Luxury 2023,42695.0,https://www.ccarprice.com/products/Cadillac_CT5_Premium_Luxury_2023_1.jpg,2.0L Turbo Inline-4 Gas 3.0L Twin-Turbo V6,Sedan,Petrol,Automatic,237.0,2.0,258.0,4.0,rear,23.0,32.0
880,880,Cadillac,XT4 Premium Luxury 2023,40195.0,https://www.ccarprice.com/products/Cadillac_XT4_Premium_Luxury_2023.jpg,2.0L Turbo Inline-4 Gas,SUV,Petrol,Automatic,235.0,2.0,258.0,4.0,all,22.0,29.0
881,881,Cadillac,XT4 Premium Luxury AWD 2022,42090.0,https://www.ccarprice.com/products/Cadillac_XT4_Premium_Luxury_AWD_2022_1.jpg,2.0L Turbo Inline-4 Gas,SUV,Petrol,Automatic,235.0,2.0,258.0,4.0,all,22.0,29.0
882,882,Cadillac,XT4 Sport 2023,40790.0,https://www.ccarprice.com/products/Cadillac_XT4_Sport_2023_1.jpg,2.0L Turbo Inline-4 Gas,SUV,Petrol,Automatic,235.0,2.0,258.0,4.0,all,22.0,29.0
883,883,Cadillac,XT4 Luxury 2023,36295.0,https://www.ccarprice.com/products/Cadillac_XT4_Luxury_2023.jpg,2.0L Turbo Inline-4 Gas,SUV,Petrol,Automatic,235.0,2.0,258.0,4.0,all,22.0,29.0
884,884,Cadillac,Escalade Luxury 2023,79295.0,https://www.ccarprice.com/products/Cadillac_Escalade_Luxury_2023.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,10.0,all,14.0,19.0
885,885,Cadillac,Escalade Luxury 4WD 2022,79290.0,https://www.ccarprice.com/products/Cadillac_Escalade_Luxury_4WD_2022_1.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,10.0,all,14.0,19.0
886,886,Cadillac,CT5 Luxury 2023,38195.0,https://www.ccarprice.com/products/Cadillac_CT5_Luxury_2023.jpg,2.0L Turbo Inline-4 Gas,Sedan,Petrol,Automatic,235.0,2.0,258.0,4.0,rear,23.0,33.0
887,887,Cadillac,CT4 Premium Luxury 2022,38590.0,https://www.ccarprice.com/products/Cadillac_CT4_Premium_Luxury_2022.jpg,"2.0L Turbo Inline-4 Gas  2.7L Turbo Inline-4 (+$2,500)",Sedan,Petrol,Automatic,237.0,2.0,258.0,4.0,rear,23.0,34.0
888,888,Cadillac,XT5 Premium Luxury 2023,51000.0,https://www.ccarprice.com/products/Cadillac_XT6_Premium_Luxury_2023_1.jpg,"2.0-liter Turbo Inline-4 Gas 3.6-liter V6 (+$1,000)",SUV,Petrol,Automatic,237.0,2.0,258.0,4.0,front,22.0,29.0
889,889,Cadillac,XT6 Premium FWD 2022,52990.0,https://www.ccarprice.com/products/Cadillac_XT6_Premium_Luxury_2022.jpg,3.6L V6 Gas,SUV,Petrol,Automatic,310.0,3.6,271.0,6.0,front,19.0,26.0
890,890,Cadillac,XT5 Sport 2023,57095.0,https://www.ccarprice.com/products/Cadillac_XT5_Sport_2023_2.jpg,3.6-liter V6 Gas,SUV,Petrol,Automatic,310.0,3.6,271.0,6.0,all,18.0,26.0
891,891,Cadillac,CT5 Sport 2023,43895.0,https://www.ccarprice.com/products/Cadillac_CT5_Sport_2023.jpg,2.0L Turbo Inline-4 Gas,Sedan,Petrol,Automatic,235.0,2.0,258.0,4.0,rear,23.0,32.0
892,892,Cadillac,CT5 Sport 2022,42990.0,https://www.ccarprice.com/products/Cadillac_CT5_Sport_Sedan_2022.jpg,2.0L Turbo Inline-4 Gas,Sedan,Petrol,Automatic,235.0,2.0,258.0,4.0,rear,23.0,32.0
893,893,Cadillac,CT5 Sport 2022,42990.0,https://www.ccarprice.com/products/Cadillac_CT5_Sport_2022_2.jpg,2.0L Turbo Inline-4 Gas,Sedan,Petrol,Automatic,235.0,2.0,258.0,4.0,rear,23.0,32.0
894,894,Cadillac,CT5 Premium Luxury 2022,41790.0,https://www.ccarprice.com/products/Cadillac_CT5_Premium_Luxury_2022_1.jpg,"2.0L Turbo Inline-4 Gas  3.0L Twin-Turbo V6 (+$3,500)",Sedan,Petrol,Automatic,235.0,2.0,258.0,4.0,rear,23.0,32.0
896,896,Cadillac,XT5 Luxury FWD 2022,45990.0,https://www.ccarprice.com/products/Cadillac_XT5_Luxury_FWD_2022.jpg,2.0-liter Turbo Inline-4 Gas,SUV,Petrol,Automatic,237.0,2.0,258.0,6.0,front,22.0,29.0
897,897,Cadillac,XT5 Sport 2022,55895.0,https://www.ccarprice.com/products/Cadillac-XT5-Sport-2022.jpg,3.6-liter V6 Gas,SUV,Petrol,Automatic,310.0,3.6,271.0,6.0,all,18.0,26.0
898,898,Cadillac,XT5 Premium Luxury AWD 2022,51790.0,https://www.ccarprice.com/products/Cadillac-XT5-Premium-Luxury-AWD_2022.jpg,"2.0-liter Turbo Inline-4 Gas  3.6-liter V6 (+$1,000)",SUV,Petrol,Automatic,235.0,2.0,258.0,4.0,all,21.0,27.0
899,899,Cadillac,XT5 Premium Luxury 2022,48795.0,https://www.ccarprice.com/products/Cadillac-XT5-Premium-Luxury-2022.jpg,"2.0-liter Turbo Inline-4 Gas  3.6-liter V6 (+$1,000)",SUV,Petrol,Automatic,235.0,2.0,258.0,4.0,front,22.0,29.0
900,900,Land Rover,Discovery Sport P250 R-Dynamic S 2023,45100.0,https://www.ccarprice.com/products/Land_Rover_Discovery_Sport_P250_R_Dynamic_S_2023.jpg,2.0-liter Turbo Inline-4 Gas,SUV,Petrol,Automatic,246.0,2.0,269.0,4.0,all,19.0,23.0
914,914,Land Rover,Defender 5-door Hybrid X,146230.0,https://www.ccarprice.com/products/Land_Rover_Defender_5_door_Hybrid_X.jpg,2.0 Litre P400,SUV,Petrol,Automatic,394.0,2.0,407.0,4.0,all,33.0,39.0
915,915,Land Rover,Defender 5-door Hybrid X-Dynamic HSE,139870.0,https://www.ccarprice.com/products/Land_Rover_Defender_5_door_Hybrid_X_Dynamic_HSE.jpg,2.0 Litre P400,SUV,Hybrid,Automatic,394.0,2.0,407.0,4.0,all,33.0,39.0
916,916,Land Rover,Range Rover Velar P250 R-Dynamic S 2023,62400.0,https://www.ccarprice.com/products/LandRover_RangeRover_Velar_P250_R-Dynamic_S_2023.jpg,2.0L Turbo Inline-4 Gas,SUV,Petrol,Automatic,247.0,2.0,269.0,4.0,all,20.0,26.0
917,917,Land Rover,Range Rover Sport Hybrid 2023,104200.0,https://www.ccarprice.com/products/LandRover_RangeRover_Sport_Hybrid_2023.jpg,2.0L Turbo Inline-4 Gas,SUV,Petrol,Automatic,246.0,2.0,269.0,4.0,all,20.0,27.0
918,918,Land Rover,Range Rover Sport 2023,83000.0,https://www.ccarprice.com/products/LandRover_Range_Rover_Sport_2023.jpg,4.4-liter twin-turbo V8,SUV,Petrol,Automatic,355.0,4.4,369.0,8.0,all,19.0,24.0
919,919,Land Rover,Range Rover Sport P440e Autobiography PHEV 2023,104200.0,https://www.ccarprice.com/products/LandRover_Range_Rover_Sport_P440e_Autobiography_PHEV_2023.jpg,2.0L Turbo Inline-4 Gas,SUV,Petrol,Automatic,246.0,2.0,269.0,4.0,all,20.0,27.0
920,920,Land Rover,Range Rover Evoque P250 R-Dynamic SE 2022,76400.0,https://www.ccarprice.com/products/Land_Rover_Range_Rover_Evoque_P250_R-Dynamic_SE_2022.jpg,2.0L Turbo Inline-4 Gas,SUV,Petrol,Automatic,246.0,2.0,269.0,4.0,all,20.0,27.0
924,924,Land Rover,Defender 2023,51700.0,https://www.ccarprice.com/products/LandRover_Defender_2023.jpg,2.0L Turbo Inline-4 Gas,SUV,Petrol,Automatic,296.0,2.0,295.0,4.0,all,17.0,20.0
925,925,Land Rover,Range Rover P525 Autobiography 2022,147400.0,https://www.ccarprice.com/products/2022_Land_Rover_Range_Rover_P525_Autobiography.jpg,5.0L Supercharged V8 Gas,SUV,Petrol,Automatic,518.0,5.0,461.0,8.0,all,16.0,21.0
927,927,Land Rover,Velar P400 HST 2023,79200.0,https://www.ccarprice.com/products/LandRover_RangeRover_Velar_P400_HST_2023.jpg,3.0L Turbo Inline-6 Gas,SUV,Petrol,Automatic,395.0,3.0,405.0,6.0,all,19.0,25.0
931,931,Land Rover,Defender 90 SE 2022,112200.0,https://www.ccarprice.com/products/Land_Rover_Defender_90_SE_2022.jpg,3.0L Turbo Inline-6 Gas,SUV,Petrol,Automatic,395.0,3.0,406.0,6.0,all,18.0,23.0
937,937,Land Rover,Range Rover P530 SV LWB 2022,154000.0,https://www.ccarprice.com/products/Land_Rover_Range_Rover_P530_SV_LWB_2022.jpg,4.4L Twin-Turbo V8 Gas,SUV,Petrol,Automatic,523.0,4.4,553.0,8.0,all,22.0,28.0
938,938,Land Rover,Range Rover P530 First Edition 2023,164000.0,https://www.ccarprice.com/products/Land_Rover_Range_Rover_P530_First_Edition_2023.jpg,4.4L Twin-Turbo V8 Gas,SUV,Petrol,Automatic,523.0,4.4,553.0,8.0,all,16.0,21.0
954,954,Land Rover,Range Rover P525 Autobiography 2022,147400.0,https://www.ccarprice.com/products/Land_Rover_Range_Rover_P525_Autobiography_2022.jpg,5.0L Supercharged V8 Gas,SUV,Petrol,Automatic,518.0,5.0,461.0,8.0,all,16.0,21.0
955,955,Land Rover,Defender 90 X 2023,88400.0,https://www.ccarprice.com/products/Land_Rover_Defender_90_X_2023.jpg,3.0L Turbo Inline-6 Gas,SUV,Petrol,Automatic,395.0,3.0,406.0,6.0,all,17.0,22.0
957,957,Land Rover,Defender 90 V8 2023,107900.0,https://www.ccarprice.com/products/Land_Rover_Defender_90_V8_2023.jpg,5.0L Supercharged V8 Gas,SUV,Petrol,Automatic,518.0,5.0,461.0,8.0,all,15.0,19.0
958,958,Land Rover,P525 Autobiography LWB 2022,154000.0,https://www.ccarprice.com/products/LandRover_RangeRover_P525_Autobiography_LWB_2022.jpg,5.0L Supercharged V8 Gas,SUV,Petrol,Automatic,518.0,5.0,461.0,8.0,all,16.0,21.0
960,960,Jeep,Grand Wagoneer Series III 2023,107995.0,https://www.ccarprice.com/products/Jeep_Grand_Wagoneer_Series_III_2023.jpg,3.0L Twin-Turbo Inline-6 Gas,SUV,Petrol,Automatic,510.0,3.0,500.0,8.0,all,14.0,20.0
961,961,Jeep,Grand Wagoneer Series II Obsidian 2023,95090.0,https://www.ccarprice.com/products/Jeep_Grand_Wagoneer_Series_II_Obsidian_2023.jpg,3.0L Twin-Turbo Inline-6 Gas,SUV,Petrol,Automatic,510.0,3.0,500.0,8.0,all,14.0,20.0
962,962,Jeep,Wrangler Unlimited Willys 2023,34865.0,https://www.ccarprice.com/products/Jeep_Wrangler_Unlimited_Willys_2023.jpg,3.6L V6 Gas,Convertible,Petrol,Manual,285.0,3.6,260.0,6.0,all,17.0,23.0
963,963,Jeep,Gladiator Rubicon 2023,50250.0,https://www.ccarprice.com/products/Jeep_Gladiator_Rubicon_2023_1.jpg,"3.6L V6 Gas  3.0L Turbo Diesel (+$4,010)",Truck,Petrol,Manual,285.0,3.6,260.0,6.0,all,16.0,23.0
964,964,Jeep,Grand Wagoneer L Series II Obsidian 2023,98090.0,https://www.ccarprice.com/products/Jeep_Grand_Wagoneer_L_Series_II_Obsidian_2023.jpg,3.0L Twin-Turbo Inline-6 Gas,SUV,Petrol,Automatic,510.0,3.0,500.0,6.0,all,14.0,19.0
965,965,Jeep,Wagoneer L 2023,62490.0,https://www.ccarprice.com/products/Jeep_Wagoneer_L_2023.jpg,3.0L Twin-Turbo Inline-6 Gas,SUV,Petrol,Automatic,420.0,3.0,468.0,6.0,rear,17.0,23.0
966,966,Jeep,Wagoneer L Series II Carbide 4x4 2023,71080.0,https://www.ccarprice.com/products/Jeep_Wagoneer_L_Series_II_Carbide_4x4_2023.jpg,3.0L Twin-Turbo Inline-6 Gas,SUV,Petrol,Automatic,420.0,3.0,468.0,6.0,all,17.0,23.0
967,967,Jeep,Wagoneer L Series II Carbide 2023,68080.0,https://www.ccarprice.com/products/Jeep_Wagoneer_L_Series_II_Carbide_2023.jpg,3.0L Twin-Turbo Inline-6 Gas,SUV,Petrol,Automatic,420.0,3.0,468.0,6.0,rear,17.0,23.0
970,970,Jeep,Gladiator Freedom 2023,38300.0,https://www.ccarprice.com/products/Jeep_Gladiator_Freedom_2023.jpg,3.6L V6 Gas,SUV,Unknown,Automatic,285.0,3.6,260.0,6.0,all,17.0,22.0
971,971,Jeep,Gladiator Sport S 2023,37370.0,https://www.ccarprice.com/products/Jeep_Gladiator_2023.jpg,"3.6L V6 Gas  3.0L Turbo Diesel (+$4,010)",SUV,Petrol,Manual,285.0,3.6,260.0,6.0,all,16.0,23.0
972,972,Jeep,Wrangler 2023,30290.0,https://www.ccarprice.com/products/Jeep_Wrangler_2023.jpg,3.6L V6 Gas,Convertible,Petrol,Manual,285.0,3.6,260.0,6.0,all,17.0,25.0
974,974,Jeep,Grand Cherokee L Laredo 4x4 2022,42320.0,https://www.ccarprice.com/products/2022_Jeep_Grand_Cherokee_L_Laredo_4x4.jpg,3.6L V6 Gas,SUV,Petrol,Automatic,290.0,3.6,257.0,6.0,all,18.0,25.0
976,976,Jeep,Wagoneer L Series III 4x4 2023,77220.0,https://www.ccarprice.com/products/Jeep_Wagoneer_L_Series_III_4x4_2023.jpg,3.0L Twin-Turbo Inline-6 Gas,SUV,Petrol,Automatic,420.0,3.0,468.0,6.0,all,15.0,20.0
977,977,Jeep,Wagoneer L Series III 2023,74220.0,https://www.ccarprice.com/products/Jeep_Wagoneer_L_Series_III_2023.jpg,3.0L Twin-Turbo Inline-6 Gas,SUV,Petrol,Automatic,420.0,3.0,468.0,6.0,rear,17.0,23.0
978,978,Jeep,Wagoneer L Series II 4x4 2023,71080.0,https://www.ccarprice.com/products/Jeep_Wagoneer_L_Series_II_4x4_2023_1.jpg,3.0L Twin-Turbo Inline-6 Gas,SUV,Petrol,Automatic,420.0,3.0,468.0,6.0,all,15.0,20.0
979,979,Jeep,Wagoneer L Series II 2023,68080.0,https://www.ccarprice.com/products/Jeep_Wagoneer_L_Series_II_2023.jpg,3.0L Twin-Turbo Inline-6 Gas,SUV,Petrol,Automatic,420.0,3.0,468.0,6.0,rear,17.0,23.0
981,981,Jeep,Gladiator Mojave 2023,50250.0,https://www.ccarprice.com/products/Jeep_Gladiator_Mojave_2023.jpg,3.6L V6 Gas,Truck,Petrol,Manual,285.0,3.6,260.0,6.0,all,16.0,23.0
982,982,Jeep,Wagoneer L Series I 4x4 2023,65490.0,https://www.ccarprice.com/products/Jeep_Wagoneer_L_Series_I_4x4_2023_1.jpg,3.0L Twin-Turbo Inline-6 Gas,SUV,Petrol,Automatic,420.0,3.0,468.0,6.0,all,15.0,20.0
983,983,Jeep,Wagoneer L Series I 2023,62490.0,https://www.ccarprice.com/products/Jeep_Wagoneer_L_Series_I_2023_1.jpg,3.0L Twin-Turbo Inline-6 Gas,SUV,Petrol,Automatic,420.0,3.0,468.0,6.0,rear,17.0,23.0
984,984,Jeep,Wrangler Unlimited Sport S 2023,34865.0,https://www.ccarprice.com/products/Jeep_Wrangler_Unlimited_Sport_S_2023.jpg,"3.6L V6 Gas  3.0L Turbo Diesel (+$3,510)  3.6L Twincharged (+$750)",Convertible,Petrol,Manual,285.0,3.6,260.0,6.0,all,17.0,23.0
987,987,Jeep,Grand Cherokee Overland 4xe Plug-In Hybrid 2022,65760.0,https://www.ccarprice.com/products/Jeep_Grand_Cherokee_Overland_4xe_Plug_In_Hybrid_2022.jpg,2.0L Turbo Inline-4 Plug-in Hybrid,SUV,Hybrid,Automatic,375.0,2.0,470.0,4.0,all,17.0,23.0
988,988,Jeep,Grand Wagoneer L Series III 2022,104840.0,https://www.ccarprice.com/products/Jeep_Grand_Wagoneer_L_Series_III_2022.jpg,3.0L Twin-Turbo Inline-6 Gas,SUV,Petrol,Automatic,510.0,3.0,500.0,6.0,all,14.0,19.0
989,989,Jeep,Compass Altitude 4x4 2022,29980.0,https://www.ccarprice.com/products/Jeep_Compass_Altitude_4x4_2022.jpg,2.4L Inline-4 Gas,SUV,Petrol,Automatic,177.0,2.4,172.0,4.0,all,22.0,30.0
990,990,Jeep,Compass Altitude 2022,28480.0,https://www.ccarprice.com/products/Jeep_Compass_Altitude_2022.jpg,2.4L Inline-4 Gas,SUV,Petrol,Automatic,177.0,2.4,172.0,4.0,front,22.0,31.0
991,991,Jeep,Grand Wagoneer L Series II 2022,93990.0,https://www.ccarprice.com/products/Jeep_Grand_Wagoneer_L_Series_II_2022.jpg,3.0L Twin-Turbo Inline-6 Gas,SUV,Petrol,Automatic,510.0,3.0,500.0,6.0,all,14.0,19.0
992,992,Jeep,Grand Wagoneer L Series I 2022,89990.0,https://www.ccarprice.com/products/Jeep_Grand_Wagoneer_L_Series_I_2022.jpg,3.0L Twin-Turbo Inline-6 Gas,SUV,Petrol,Automatic,510.0,3.0,500.0,6.0,all,14.0,19.0
993,993,Jeep,Grand Wagoneer L Series III 2023,110990.0,https://www.ccarprice.com/products/Jeep_Grand_Wagoneer_L_Series_III_2023.jpg,3.0L Twin-Turbo Inline-6 Gas,SUV,Petrol,Automatic,510.0,3.0,500.0,6.0,all,14.0,19.0
994,994,Jeep,Grand Wagoneer L Series II 2023,98090.0,https://www.ccarprice.com/products/Jeep_Grand_Wagoneer_L_Series_II_2023.jpg,3.0L Twin-Turbo Inline-6 Gas,SUV,Petrol,Automatic,510.0,3.0,500.0,6.0,all,14.0,19.0
995,995,Jeep,Grand Wagoneer L Series I 2023,91490.0,https://www.ccarprice.com/products/Jeep_Grand_Wagoneer_L_Series_I_2023.jpg,3.0L Twin-Turbo Inline-6 Gas,SUV,Petrol,Automatic,510.0,3.0,500.0,6.0,all,14.0,19.0
996,996,Jeep,Wagoneer Series I 2022,58990.0,https://www.ccarprice.com/products/Jeep_Wagoneer_Series_I_2022.jpg,5.7L V8 Gas,SUV,Petrol,Automatic,392.0,5.7,404.0,8.0,rear,16.0,22.0
997,997,Jeep,Wrangler Willys 2023,30945.0,https://www.ccarprice.com/products/Jeep_Wrangler_Willys_2023.jpg,1.3L Turbo Inline-4 Gas,SUV,Petrol,Automatic,177.0,1.3,210.0,4.0,all,17.0,25.0
998,998,Jeep,Grand Cherokee Summit Reserve 4xe Plug-In Hybrid 2023,72595.0,https://www.ccarprice.com/products/Jeep_Grand_Cherokee_Summit_Reserve_4xe_Plug_In_Hybrid_2023.jpg,2.0L Turbo Inline-4 Plug-in Hybrid,SUV,Hybrid,Automatic,375.0,2.0,470.0,4.0,all,19.0,19.0
999,999,Jeep,Grand Cherokee Summit 4xe Plug-In Hybrid 2023,72595.0,https://www.ccarprice.com/products/Jeep_Grand_Cherokee_Summit_4xe_Plug_In_Hybrid_2023.jpg,2.0L Turbo Inline-4 Plug-in Hybrid,SUV,Hybrid,Automatic,375.0,2.0,470.0,4.0,all,19.0,26.0
1005,1005,Jeep,Grand Cherokee 4xe Plug-In Hybrid 2023,59860.0,https://www.ccarprice.com/products/Jeep_Grand_Cherokee_4xe_Plug_In_Hybrid_2023.jpg,2.0L Turbo Inline-4 Plug-in Hybrid,SUV,Petrol,Automatic,375.0,2.0,470.0,4.0,all,29.0,31.0
1006,1006,Jeep,Grand Cherokee Trailhawk 4xe Plug-In Hybrid 2023,65260.0,https://www.ccarprice.com/products/Jeep_Grand_Cherokee_Trailhawk_4xe_Plug_In_Hybrid_2023.jpg,2.0L Turbo Inline-4 Plug-in Hybrid,SUV,Hybrid,Automatic,375.0,2.0,470.0,4.0,all,29.0,31.0
1007,1007,Jeep,Wrangler Rubicon 392 Unlimited 2023,80595.0,https://www.ccarprice.com/products/Jeep_Wrangler_Rubicon_392_Unlimited_2023_1.jpg,6.4 V8 Gas,Convertible,Petrol,Automatic,470.0,6.4,470.0,8.0,all,13.0,17.0
1012,1012,Jeep,Grand Cherokee Summit Reserve 2023,62875.0,https://www.ccarprice.com/products/Jeep_Grand_Cherokee_Summit_Reserve_2023.jpg,3.6L V6 Gas,SUV,Petrol,Automatic,293.0,3.6,257.0,6.0,all,19.0,26.0
